
@RELATION joint

@ATTRIBUTE attr_0           STRING
@ATTRIBUTE attr_1           STRING
@ATTRIBUTE attr_2           STRING
@ATTRIBUTE attr_3           STRING
@ATTRIBUTE attr_4           STRING
@ATTRIBUTE attr_5           STRING
@ATTRIBUTE attr_6           STRING
@ATTRIBUTE attr_7           STRING
@ATTRIBUTE firstword        {0,1}
@ATTRIBUTE lastword         {0,1}
@ATTRIBUTE word             string
@ATTRIBUTE wordsafter       NUMERIC
@ATTRIBUTE wordsafterperc   NUMERIC
@ATTRIBUTE wordsbefore      NUMERIC
@ATTRIBUTE wordsbeforeperc  NUMERIC

@ATTRIBUTE class        {0,1,2,3,4}

@DATA
N,C,F,P,0,0,0,0,0,0,termitas,5,0.714285714286,1,0.142857142857,4
V,M,I,P,3,P,0,0,0,0,taladran,4,0.571428571429,2,0.285714285714,3
D,A,0,F,S,0,0,0,0,0,la,3,0.428571428571,3,0.428571428571,1
N,C,F,S,0,0,0,0,0,0,jamba,2,0.285714285714,4,0.571428571429,2
S,P,S,0,0,0,0,0,0,0,de,1,0.142857142857,5,0.714285714286,1
N,C,F,S,0,0,0,0,0,1,madera,0,0.0,6,0.857142857143,4
D,A,0,M,S,0,0,0,1,0,El,7,0.875,0,0.0,1
A,Q,0,M,S,0,0,0,0,0,berimbao,6,0.75,1,0.125,4
V,M,I,S,3,S,0,0,0,0,empezó,5,0.625,2,0.25,0
S,P,S,0,0,0,0,0,0,0,a,4,0.5,3,0.375,1
V,M,N,0,0,0,0,0,0,0,ritmar,3,0.375,4,0.5,3
S,P,S,0,0,0,0,0,0,0,con,2,0.25,5,0.625,0
D,A,0,M,S,0,0,0,0,0,el,1,0.125,6,0.75,1
V,M,I,S,3,S,0,0,0,1,bongó,0,0.0,7,0.875,4
D,A,0,M,S,0,0,0,1,0,El,4,0.8,0,0.0,0
N,C,M,S,0,0,0,0,0,0,engaitador,3,0.6,1,0.2,4
V,S,I,I,1,S,0,0,0,0,era,2,0.4,2,0.4,3
A,Q,0,M,S,0,0,0,0,0,non,1,0.2,3,0.6,1
N,C,M,S,0,0,0,0,0,1,sancto,0,0.0,4,0.8,4
S,P,S,0,0,0,0,0,1,0,De,5,0.833333333333,0,0.0,1
R,G,0,0,0,0,0,0,0,0,tan,4,0.666666666667,1,0.166666666667,1
A,Q,0,C,S,0,0,0,0,0,redundante,3,0.5,2,0.333333333333,3
V,M,I,S,3,S,0,0,0,0,empezó,2,0.333333333333,3,0.5,0
S,P,S,0,0,0,0,0,0,0,a,1,0.166666666667,4,0.666666666667,0
V,M,N,0,0,0,0,0,0,1,aburrir,0,0.0,5,0.833333333333,4
V,M,I,S,3,S,0,0,1,0,Tuvo,5,0.833333333333,0,0.0,3
C,S,0,0,0,0,0,0,0,0,que,4,0.666666666667,1,0.166666666667,0
V,M,N,0,0,0,0,0,0,0,expatriarse,3,0.5,2,0.333333333333,3
S,P,S,0,0,0,0,0,0,0,por,2,0.333333333333,3,0.5,1
D,P,3,C,S,0,0,0,0,0,su,1,0.166666666667,4,0.666666666667,0
A,Q,0,M,S,0,0,0,0,1,antieslamismo,0,0.0,5,0.833333333333,4
V,S,I,P,3,S,0,0,1,0,Es,6,0.857142857143,0,0.0,0
D,I,0,M,S,0,0,0,0,0,un,5,0.714285714286,1,0.142857142857,0
N,C,M,S,0,0,0,0,0,0,ejemplo,4,0.571428571429,2,0.285714285714,3
S,P,S,0,0,0,0,0,0,0,de,3,0.428571428571,3,0.428571428571,0
N,C,F,S,0,0,0,0,0,0,adopción,2,0.285714285714,4,0.571428571429,3
S,P,S,0,0,0,0,0,0,0,del,1,0.142857142857,5,0.714285714286,1
N,C,M,S,0,0,0,0,0,1,criollismo,0,0.0,6,0.857142857143,4
D,A,0,M,S,0,0,0,1,0,El,8,0.888888888889,0,0.0,1
N,C,C,S,0,0,0,0,0,0,pirata,7,0.777777777778,1,0.111111111111,3
P,P,3,C,S,D,0,0,0,0,le,6,0.666666666667,2,0.222222222222,0
V,M,I,P,3,S,0,0,0,0,endilga,5,0.555555555556,3,0.333333333333,3
D,I,0,F,S,0,0,0,0,0,una,4,0.444444444444,4,0.444444444444,1
N,C,F,S,0,0,0,0,0,0,paliza,3,0.333333333333,5,0.555555555556,3
S,P,S,0,0,0,0,0,0,0,con,2,0.222222222222,6,0.666666666667,1
D,P,3,C,S,0,0,0,0,0,su,1,0.111111111111,7,0.777777777778,1
N,C,M,S,0,0,0,0,0,1,garfio,0,0.0,8,0.888888888889,4
P,0,0,0,0,0,0,0,1,0,Se,5,0.833333333333,0,0.0,0
V,M,I,S,3,S,0,0,0,0,acostó,4,0.666666666667,1,0.166666666667,3
S,P,S,0,0,0,0,0,0,0,en,3,0.5,2,0.333333333333,0
D,I,0,M,S,0,0,0,0,0,un,2,0.333333333333,3,0.5,0
N,C,M,S,0,0,0,0,0,0,helechal,1,0.166666666667,4,0.666666666667,0
V,M,P,0,0,S,M,0,0,1,afelpado,0,0.0,5,0.833333333333,4
D,P,3,C,S,0,0,0,1,0,Su,6,0.857142857143,0,0.0,1
A,Q,0,F,S,0,0,0,0,0,política,5,0.714285714286,1,0.142857142857,0
N,C,F,S,0,0,0,0,0,0,anteiglesia,4,0.571428571429,2,0.285714285714,3
V,M,I,I,1,S,0,0,0,0,impedía,3,0.428571428571,3,0.428571428571,0
V,M,N,0,0,0,0,0,0,0,enfeudar,2,0.285714285714,4,0.571428571429,0
S,P,S,0,0,0,0,0,0,0,al,1,0.142857142857,5,0.714285714286,1
N,C,M,S,0,0,0,0,0,1,país,0,0.0,6,0.857142857143,4
P,P,3,F,S,0,0,0,1,0,Ella,4,0.8,0,0.0,3
V,M,I,P,3,S,0,0,0,0,frunce,3,0.6,1,0.2,4
R,G,0,0,0,0,0,0,0,0,cáusticamente,2,0.4,2,0.4,3
D,P,3,C,P,0,0,0,0,0,sus,1,0.2,3,0.6,1
N,C,M,P,0,0,0,0,0,1,labios,0,0.0,4,0.8,4
D,A,0,M,S,0,0,0,1,0,El,5,0.833333333333,0,0.0,1
N,C,C,S,0,0,0,0,0,0,médico,4,0.666666666667,1,0.166666666667,3
V,M,I,S,3,S,0,0,0,0,decidió,3,0.5,2,0.333333333333,1
V,M,N,0,0,0,0,0,0,0,sustituirle,2,0.333333333333,3,0.5,3
D,A,0,M,S,0,0,0,0,0,el,1,0.166666666667,4,0.666666666667,1
A,Q,0,M,S,0,0,0,0,1,dispéptico,0,0.0,5,0.833333333333,4
D,A,0,M,S,0,0,0,1,0,El,5,0.833333333333,0,0.0,0
N,C,M,S,0,0,0,0,0,0,hombre,4,0.666666666667,1,0.166666666667,0
A,Q,0,M,S,0,0,0,0,0,ojienjuto,3,0.5,2,0.333333333333,4
V,M,I,P,3,S,0,0,0,0,desfrunce,2,0.333333333333,3,0.5,3
D,A,0,M,S,0,0,0,0,0,el,1,0.166666666667,4,0.666666666667,1
N,C,M,S,0,0,0,0,0,1,ceño,0,0.0,5,0.833333333333,4
D,A,0,M,S,0,0,0,1,0,El,7,0.875,0,0.0,0
N,C,M,S,0,0,0,0,0,0,hiato,6,0.75,1,0.125,3
S,P,S,0,0,0,0,0,0,0,en,5,0.625,2,0.25,1
D,A,0,F,S,0,0,0,0,0,la,4,0.5,3,0.375,1
N,C,F,S,0,0,0,0,0,0,piedra,3,0.375,4,0.5,3
V,M,I,S,3,S,0,0,0,0,comenzó,2,0.25,5,0.625,0
S,P,S,0,0,0,0,0,0,0,a,1,0.125,6,0.75,0
V,M,N,0,0,0,0,0,0,1,agrietarse,0,0.0,7,0.875,4
V,M,I,P,3,P,0,0,1,0,Hallan,3,0.75,0,0.0,3
N,C,M,S,0,0,0,0,0,0,lignito,2,0.5,1,0.25,3
S,P,S,0,0,0,0,0,0,0,en,1,0.25,2,0.5,0
N,P,0,0,0,0,0,0,0,1,Argel,0,0.0,3,0.75,4
V,M,I,P,3,P,0,0,1,0,Cumplen,5,0.833333333333,0,0.0,3
S,P,S,0,0,0,0,0,0,0,con,4,0.666666666667,1,0.166666666667,1
D,A,0,F,S,0,0,0,0,0,la,3,0.5,2,0.333333333333,1
N,C,F,S,0,0,0,0,0,0,ley,2,0.333333333333,3,0.5,3
S,P,S,0,0,0,0,0,0,0,de,1,0.166666666667,4,0.666666666667,0
N,C,F,N,0,0,0,0,0,1,enfiteusis,0,0.0,5,0.833333333333,4
D,P,3,C,S,0,0,0,1,0,Su,7,0.875,0,0.0,0
N,C,F,S,0,0,0,0,0,0,habilidad,6,0.75,1,0.125,0
A,Q,0,F,S,0,0,0,0,0,ambidextra,5,0.625,2,0.25,4
V,M,I,P,3,S,0,0,0,0,puede,4,0.5,3,0.375,0
V,M,N,0,0,0,0,0,0,0,apremiar,3,0.375,4,0.5,1
S,P,S,0,0,0,0,0,0,0,al,2,0.25,5,0.625,0
N,C,M,S,0,0,0,0,0,0,arco,1,0.125,6,0.75,1
A,Q,0,C,S,0,0,0,0,1,rival,0,0.0,7,0.875,4
R,N,0,0,0,0,0,0,1,0,No,6,0.857142857143,0,0.0,1
P,P,3,C,N,A,0,0,0,0,lo,5,0.714285714286,1,0.142857142857,1
V,M,I,P,3,S,0,0,0,0,puede,4,0.571428571429,2,0.285714285714,1
V,M,N,0,0,0,0,0,0,0,sustituir,3,0.428571428571,3,0.428571428571,3
S,P,S,0,0,0,0,0,0,0,por,2,0.285714285714,4,0.571428571429,0
D,D,0,F,S,0,0,0,0,0,esa,1,0.142857142857,5,0.714285714286,1
A,Q,0,F,S,0,0,0,0,1,friolera,0,0.0,6,0.857142857143,4
D,A,0,M,S,0,0,0,1,0,El,4,0.8,0,0.0,1
N,C,M,S,0,0,0,0,0,0,pluralismo,3,0.6,1,0.2,3
P,0,0,0,0,0,0,0,0,0,se,2,0.4,2,0.4,0
V,M,I,I,1,S,0,0,0,0,encontraba,1,0.2,3,0.6,0
V,M,P,0,0,S,M,0,0,1,enjaulado,0,0.0,4,0.8,4
V,M,I,P,3,S,0,0,1,0,Desenjaula,5,0.833333333333,0,0.0,3
D,A,0,M,P,0,0,0,0,0,los,4,0.666666666667,1,0.166666666667,1
N,C,M,P,0,0,0,0,0,0,bueyes,3,0.5,2,0.333333333333,3
S,P,S,0,0,0,0,0,0,0,de,2,0.333333333333,3,0.5,1
D,A,0,F,S,0,0,0,0,0,la,1,0.166666666667,4,0.666666666667,1
N,C,F,S,0,0,0,0,0,1,yuntería,0,0.0,5,0.833333333333,4
V,M,I,P,2,S,0,0,1,0,Debes,5,0.833333333333,0,0.0,3
V,M,N,0,0,0,0,0,0,0,frotar,4,0.666666666667,1,0.166666666667,1
D,A,0,M,P,0,0,0,0,0,los,3,0.5,2,0.333333333333,1
N,C,M,P,0,0,0,0,0,0,balaustros,2,0.333333333333,3,0.5,3
S,P,S,0,0,0,0,0,0,0,con,1,0.166666666667,4,0.666666666667,1
N,C,F,S,0,0,0,0,0,1,viruta,0,0.0,5,0.833333333333,4
P,0,0,0,0,0,0,0,1,0,Se,9,0.9,0,0.0,0
V,A,I,P,3,S,0,0,0,0,ha,8,0.8,1,0.1,1
V,M,P,0,0,S,M,0,0,0,constituido,7,0.7,2,0.2,3
D,A,0,F,S,0,0,0,0,0,la,6,0.6,3,0.3,1
N,C,F,S,0,0,0,0,0,0,comisión,5,0.5,4,0.4,2
S,P,S,0,0,0,0,0,0,0,de,4,0.4,5,0.5,1
N,C,F,S,0,0,0,0,0,0,geropsiquiatría,3,0.3,6,0.6,3
S,P,S,0,0,0,0,0,0,0,para,2,0.2,7,0.7,0
D,A,0,M,S,0,0,0,0,0,el,1,0.1,8,0.8,1
N,C,M,S,0,0,0,0,0,1,trienio,0,0.0,9,0.9,4
V,M,I,S,3,S,0,0,1,0,Tuvo,7,0.875,0,0.0,3
D,A,0,F,S,0,0,0,0,0,la,6,0.75,1,0.125,0
N,C,F,S,0,0,0,0,0,0,intuición,5,0.625,2,0.25,3
S,P,S,0,0,0,0,0,0,0,de,4,0.5,3,0.375,1
P,R,0,C,N,0,0,0,0,0,que,3,0.375,4,0.5,1
V,M,I,I,1,S,0,0,0,0,iba,2,0.25,5,0.625,0
S,P,S,0,0,0,0,0,0,0,a,1,0.125,6,0.75,0
V,M,N,0,0,0,0,0,0,1,enviudar,0,0.0,7,0.875,4
V,S,I,I,1,S,0,0,1,0,Era,7,0.875,0,0.0,3
D,I,0,M,S,0,0,0,0,0,un,6,0.75,1,0.125,1
N,C,M,S,0,0,0,0,0,0,lugar,5,0.625,2,0.25,0
V,M,P,0,0,S,M,0,0,0,encrespado,4,0.5,3,0.375,3
C,C,0,0,0,0,0,0,0,0,y,3,0.375,4,0.5,1
A,Q,0,M,S,0,0,0,0,0,lleno,2,0.25,5,0.625,2
S,P,S,0,0,0,0,0,0,0,de,1,0.125,6,0.75,1
N,C,M,P,0,0,0,0,0,1,pedriscos,0,0.0,7,0.875,4
V,M,I,P,3,S,0,0,1,0,Tiene,5,0.833333333333,0,0.0,1
N,C,M,P,0,0,0,0,0,0,motivos,4,0.666666666667,1,0.166666666667,3
S,P,S,0,0,0,0,0,0,0,para,3,0.5,2,0.333333333333,0
V,M,N,0,0,0,0,0,0,0,alegrarse,2,0.333333333333,3,0.5,3
C,S,0,0,0,0,0,0,0,0,si,1,0.166666666667,4,0.666666666667,0
V,M,I,P,3,S,0,0,0,1,enviuda,0,0.0,5,0.833333333333,4
V,M,I,S,3,S,0,0,1,0,Intentó,3,0.75,0,0.0,0
V,M,N,0,0,0,0,0,0,0,amainar,2,0.5,1,0.25,3
D,A,0,M,S,0,0,0,0,0,el,1,0.25,2,0.5,0
N,C,M,S,0,0,0,0,0,1,aplastamiento,0,0.0,3,0.75,4
D,A,0,F,S,0,0,0,1,0,La,6,0.857142857143,0,0.0,1
N,C,C,S,0,0,0,0,0,0,policía,5,0.714285714286,1,0.142857142857,3
V,M,I,S,3,S,0,0,0,0,incautó,4,0.571428571429,2,0.285714285714,3
Z,u,0,0,0,0,0,0,0,0,quinientos,3,0.428571428571,3,0.428571428571,1
Z,u,0,0,0,0,0,0,0,0,gramos,2,0.285714285714,4,0.571428571429,3
S,P,S,0,0,0,0,0,0,0,de,1,0.142857142857,5,0.714285714286,1
N,C,F,S,0,0,0,0,0,1,marihuana,0,0.0,6,0.857142857143,4
V,M,I,P,3,P,0,0,1,0,Hallan,11,0.916666666667,0,0.0,3
Z,0,0,0,0,0,0,0,0,0,dieciséis,10,0.833333333333,1,0.0833333333333,1
N,C,M,P,0,0,0,0,0,0,kilos,9,0.75,2,0.166666666667,2
S,P,S,0,0,0,0,0,0,0,de,8,0.666666666667,3,0.25,1
N,C,F,S,0,0,0,0,0,0,pasta,7,0.583333333333,4,0.333333333333,2
S,P,S,0,0,0,0,0,0,0,de,6,0.5,5,0.416666666667,1
N,C,F,S,0,0,0,0,0,0,cocaína,5,0.416666666667,6,0.5,3
S,P,S,0,0,0,0,0,0,0,en,4,0.333333333333,7,0.583333333333,0
D,A,0,M,S,0,0,0,0,0,el,3,0.25,8,0.666666666667,1
N,C,M,S,0,0,0,0,0,0,noroeste,2,0.166666666667,9,0.75,1
S,P,S,0,0,0,0,0,0,0,del,1,0.0833333333333,10,0.833333333333,1
N,C,M,S,0,0,0,0,0,1,país,0,0.0,11,0.916666666667,4
V,M,I,F,3,S,0,0,1,0,Habrá,10,0.909090909091,0,0.0,3
D,I,0,F,S,0,0,0,0,0,una,9,0.818181818182,1,0.0909090909091,1
N,C,F,S,0,0,0,0,0,0,presentación,8,0.727272727273,2,0.181818181818,1
A,Q,0,C,S,0,0,0,0,0,legal,7,0.636363636364,3,0.272727272727,4
S,P,S,0,0,0,0,0,0,0,por,6,0.545454545455,4,0.363636363636,0
D,A,0,M,S,0,0,0,0,0,el,5,0.454545454545,5,0.454545454545,1
N,C,M,S,0,0,0,0,0,0,quebranto,4,0.363636363636,6,0.545454545455,3
S,P,S,0,0,0,0,0,0,0,de,3,0.272727272727,7,0.636363636364,1
D,A,0,F,S,0,0,0,0,0,la,2,0.181818181818,8,0.727272727273,0
N,C,F,S,0,0,0,0,0,0,administración,1,0.0909090909091,9,0.818181818182,1
A,Q,0,F,S,0,0,0,0,1,pública,0,0.0,10,0.909090909091,4
V,M,I,P,3,P,0,0,1,0,tratan,4,0.8,0,0.0,3
D,A,0,M,S,0,0,0,0,0,el,3,0.6,1,0.2,0
N,C,M,S,0,0,0,0,0,0,endeudamiento,2,0.4,2,0.4,2
S,P,S,0,0,0,0,0,0,0,de,1,0.2,3,0.6,1
N,P,0,0,0,0,0,0,0,1,Corrientes,0,0.0,4,0.8,4
V,S,I,P,3,S,0,0,1,0,Es,9,0.9,0,0.0,0
D,I,0,F,S,0,0,0,0,0,una,8,0.8,1,0.1,1
N,C,F,S,0,0,0,0,0,0,mixtura,7,0.7,2,0.2,3
S,P,S,0,0,0,0,0,0,0,de,6,0.6,3,0.3,1
D,A,0,F,P,0,0,0,0,0,las,5,0.5,4,0.4,1
N,C,F,P,0,0,0,0,0,0,prácticas,4,0.4,5,0.5,1
A,Q,0,F,P,0,0,0,0,0,religiosas,3,0.3,6,0.6,3
S,P,S,0,0,0,0,0,0,0,de,2,0.2,7,0.7,1
D,A,0,M,P,0,0,0,0,0,los,1,0.1,8,0.8,0
N,C,M,P,0,0,0,0,0,1,japoneses,0,0.0,9,0.9,4
V,M,I,S,3,S,0,0,1,0,Hubo,10,0.909090909091,0,0.0,1
N,C,M,P,0,0,0,0,0,0,gritos,9,0.818181818182,1,0.0909090909091,1
C,C,0,0,0,0,0,0,0,0,y,8,0.727272727273,2,0.181818181818,1
N,C,M,P,0,0,0,0,0,0,festejos,7,0.636363636364,3,0.272727272727,3
S,P,S,0,0,0,0,0,0,0,por,6,0.545454545455,4,0.363636363636,0
D,A,0,M,S,0,0,0,0,0,el,5,0.454545454545,5,0.454545454545,1
N,C,M,S,0,0,0,0,0,0,desempeño,4,0.363636363636,6,0.545454545455,3
S,P,S,0,0,0,0,0,0,0,de,3,0.272727272727,7,0.636363636364,1
D,A,0,M,P,0,0,0,0,0,los,2,0.181818181818,8,0.727272727273,1
N,C,C,P,0,0,0,0,0,0,beisbolistas,1,0.0909090909091,9,0.818181818182,0
A,Q,0,M,P,0,0,0,0,1,españoles,0,0.0,10,0.909090909091,4
D,A,0,M,S,0,0,0,1,0,El,8,0.888888888889,0,0.0,1
W,0,0,0,0,0,0,0,0,0,jueves,7,0.777777777778,1,0.111111111111,3
P,0,0,0,0,0,0,0,0,0,se,6,0.666666666667,2,0.222222222222,1
V,M,I,S,3,S,0,0,0,0,coronó,5,0.555555555556,3,0.333333333333,0
S,P,S,0,0,0,0,0,0,0,al,4,0.444444444444,4,0.444444444444,1
N,C,M,S,0,0,0,0,0,0,campeón,3,0.333333333333,5,0.555555555556,0
A,Q,0,C,S,0,0,0,0,0,mundial,2,0.222222222222,6,0.666666666667,2
S,P,S,0,0,0,0,0,0,0,de,1,0.111111111111,7,0.777777777778,0
N,C,M,S,0,0,0,0,0,1,ajedrez,0,0.0,8,0.888888888889,4
V,M,I,S,3,P,0,0,1,0,Ganaron,3,0.75,0,0.0,3
Z,0,0,0,0,0,0,0,0,0,dos,2,0.5,1,0.25,0
N,C,C,P,0,0,0,0,0,0,atletas,1,0.25,2,0.5,0
A,Q,0,M,P,0,0,0,0,1,africanos,0,0.0,3,0.75,4
V,M,I,S,3,S,0,0,1,0,Hubo,8,0.888888888889,0,0.0,1
N,C,M,S,0,0,0,0,0,0,bullicio,7,0.777777777778,1,0.111111111111,3
S,P,S,0,0,0,0,0,0,0,en,6,0.666666666667,2,0.222222222222,1
D,A,0,F,S,0,0,0,0,0,la,5,0.555555555556,3,0.333333333333,1
N,C,F,S,0,0,0,0,0,0,fiesta,4,0.444444444444,4,0.444444444444,3
S,P,S,0,0,0,0,0,0,0,de,3,0.333333333333,5,0.555555555556,1
D,A,0,F,S,0,0,0,0,0,la,2,0.222222222222,6,0.666666666667,1
N,C,M,S,0,0,0,0,0,0,disco,1,0.111111111111,7,0.777777777778,1
N,P,0,0,0,0,0,0,0,1,Venus,0,0.0,8,0.888888888889,4
V,M,I,S,3,S,0,0,1,0,Contó,5,0.833333333333,0,0.0,1
S,P,S,0,0,0,0,0,0,0,con,4,0.666666666667,1,0.166666666667,0
D,I,0,F,S,0,0,0,0,0,una,3,0.5,2,0.333333333333,1
A,Q,0,C,S,0,0,0,0,0,gran,2,0.333333333333,3,0.5,1
N,C,F,S,0,0,0,0,0,0,producción,1,0.166666666667,4,0.666666666667,1
A,Q,0,C,S,0,0,0,0,1,visual,0,0.0,5,0.833333333333,4
R,G,0,0,0,0,0,0,1,0,Todavía,5,0.833333333333,0,0.0,4
V,M,I,P,3,P,0,0,0,0,persisten,4,0.666666666667,1,0.166666666667,3
D,I,0,F,S,0,0,0,0,0,una,3,0.5,2,0.333333333333,1
N,C,F,S,0,0,0,0,0,0,serie,2,0.333333333333,3,0.5,2
S,P,S,0,0,0,0,0,0,0,de,1,0.166666666667,4,0.666666666667,0
N,C,M,P,0,0,0,0,0,1,enigmas,0,0.0,5,0.833333333333,4
D,A,0,M,P,0,0,0,1,0,Los,8,0.888888888889,0,0.0,1
N,C,M,P,0,0,0,0,0,0,cuentos,7,0.777777777778,1,0.111111111111,0
A,Q,0,M,P,0,0,0,0,0,antigüos,6,0.666666666667,2,0.222222222222,4
V,M,I,P,3,P,0,0,0,0,tratan,5,0.555555555556,3,0.333333333333,1
S,P,S,0,0,0,0,0,0,0,sobre,4,0.444444444444,4,0.444444444444,0
D,A,0,M,S,0,0,0,0,0,el,3,0.333333333333,5,0.555555555556,1
N,C,M,S,0,0,0,0,0,0,periplo,2,0.222222222222,6,0.666666666667,2
S,P,S,0,0,0,0,0,0,0,de,1,0.111111111111,7,0.777777777778,0
N,P,0,0,0,0,0,0,0,1,Ulises,0,0.0,8,0.888888888889,4
V,A,I,P,3,P,0,0,1,0,Están,7,0.875,0,0.0,1
V,M,P,0,0,P,M,0,0,0,coartados,6,0.75,1,0.125,4
D,A,0,M,P,0,0,0,0,0,los,5,0.625,2,0.25,1
N,C,M,P,0,0,0,0,0,0,medios,4,0.5,3,0.375,1
A,Q,0,C,P,0,0,0,0,0,tendientes,3,0.375,4,0.5,1
S,P,S,0,0,0,0,0,0,0,a,2,0.25,5,0.625,1
V,M,N,0,0,0,0,0,0,0,dar,1,0.125,6,0.75,1
N,C,F,P,0,0,0,0,0,1,soluciones,0,0.0,7,0.875,4
D,A,0,M,S,0,0,0,1,0,El,8,0.888888888889,0,0.0,1
N,C,M,S,0,0,0,0,0,0,buscador,7,0.777777777778,1,0.111111111111,1
S,P,S,0,0,0,0,0,0,0,de,6,0.666666666667,2,0.222222222222,0
N,C,M,S,0,0,0,0,0,0,oro,5,0.555555555556,3,0.333333333333,4
V,M,I,S,3,S,0,0,0,0,caminó,4,0.444444444444,4,0.444444444444,0
S,P,S,0,0,0,0,0,0,0,hasta,3,0.333333333333,5,0.555555555556,1
R,G,0,0,0,0,0,0,0,0,cerca,2,0.222222222222,6,0.666666666667,2
S,P,S,0,0,0,0,0,0,0,de,1,0.111111111111,7,0.777777777778,1
N,P,0,0,0,0,0,0,0,1,Brasilia,0,0.0,8,0.888888888889,4
V,M,I,P,3,S,0,0,1,0,Intenta,2,0.666666666667,0,0.0,1
V,M,N,0,0,0,0,0,0,0,conseguir,1,0.333333333333,1,0.333333333333,0
N,C,F,S,0,0,0,0,0,1,ayuda,0,0.0,2,0.666666666667,4
D,D,0,M,P,0,0,0,1,0,Estos,7,0.875,0,0.0,2
V,S,I,S,3,P,0,0,0,0,fueron,6,0.75,1,0.125,3
N,C,M,P,0,0,0,0,0,0,cálculos,5,0.625,2,0.25,3
S,P,S,0,0,0,0,0,0,0,de,4,0.5,3,0.375,1
D,A,0,F,S,0,0,0,0,0,la,3,0.375,4,0.5,1
N,P,0,0,0,0,0,0,0,0,De,2,0.25,5,0.625,1
N,P,0,0,0,0,0,0,0,0,Ge,1,0.125,6,0.75,4
N,P,0,0,0,0,0,0,0,1,I,0,0.0,7,0.875,4
D,A,0,F,S,0,0,0,1,0,La,8,0.888888888889,0,0.0,1
N,C,F,S,0,0,0,0,0,0,lista,7,0.777777777778,1,0.111111111111,2
S,P,S,0,0,0,0,0,0,0,de,6,0.666666666667,2,0.222222222222,1
N,C,M,P,0,0,0,0,0,0,deudores,5,0.555555555556,3,0.333333333333,0
A,Q,0,M,P,0,0,0,0,0,impositivos,4,0.444444444444,4,0.444444444444,3
V,M,I,F,3,S,0,0,0,0,rondará,3,0.333333333333,5,0.555555555556,1
D,A,0,M,P,0,0,0,0,0,los,2,0.222222222222,6,0.666666666667,1
Z,d,0,0,0,0,0,0,0,0,diez,1,0.111111111111,7,0.777777777778,1
Z,d,0,0,0,0,0,0,0,1,millones,0,0.0,8,0.888888888889,4
P,P,3,C,S,D,0,0,1,0,Le,5,0.833333333333,0,0.0,1
V,M,I,S,3,S,0,0,0,0,dijo,4,0.666666666667,1,0.166666666667,1
N,C,M,S,0,0,0,0,0,0,embaucador,3,0.5,2,0.333333333333,0
A,Q,0,C,S,0,0,0,0,0,repugnante,2,0.333333333333,3,0.5,3
S,P,S,0,0,0,0,0,0,0,al,1,0.166666666667,4,0.666666666667,1
N,C,M,S,0,0,0,0,0,1,gamberro,0,0.0,5,0.833333333333,4
V,S,I,P,3,S,0,0,1,0,es,3,0.75,0,0.0,0
D,I,0,M,S,0,0,0,0,0,un,2,0.5,1,0.25,1
N,C,C,P,0,0,0,0,0,0,furris,1,0.25,2,0.5,3
V,M,P,0,0,S,M,0,0,1,azumbrado,0,0.0,3,0.75,4
P,0,0,0,0,0,0,0,1,0,Se,6,0.857142857143,0,0.0,1
V,M,I,S,3,S,0,0,0,0,sintió,5,0.714285714286,1,0.142857142857,0
V,M,P,0,0,S,M,0,0,0,abochornado,4,0.571428571429,2,0.285714285714,4
C,S,0,0,0,0,0,0,0,0,porque,3,0.428571428571,3,0.428571428571,1
P,P,3,C,S,D,0,0,0,0,le,2,0.285714285714,4,0.571428571429,1
V,M,I,S,3,P,0,0,0,0,dijeron,1,0.142857142857,5,0.714285714286,3
N,C,F,S,0,0,0,0,0,1,piltrafa,0,0.0,6,0.857142857143,4
V,M,I,P,3,S,0,0,1,0,Parece,3,0.75,0,0.0,1
A,Q,0,M,S,0,0,0,0,0,ramplón,2,0.5,1,0.25,3
D,A,0,M,S,0,0,0,0,0,el,1,0.25,2,0.5,1
N,C,M,S,0,0,0,0,0,1,zarramplín,0,0.0,3,0.75,4
D,A,0,M,S,0,0,0,1,0,El,6,0.857142857143,0,0.0,1
N,C,M,S,0,0,0,0,0,0,pruno,5,0.714285714286,1,0.142857142857,3
V,S,I,P,3,S,0,0,0,0,es,4,0.571428571429,2,0.285714285714,0
D,I,0,F,S,0,0,0,0,0,una,3,0.428571428571,3,0.428571428571,0
N,C,F,S,0,0,0,0,0,0,especie,2,0.285714285714,4,0.571428571429,2
S,P,S,0,0,0,0,0,0,0,de,1,0.142857142857,5,0.714285714286,1
N,C,M,S,0,0,0,0,0,1,ciruelo,0,0.0,6,0.857142857143,4
P,0,0,0,0,0,0,0,1,0,Se,8,0.888888888889,0,0.0,1
V,M,I,S,3,S,0,0,0,0,sirvió,7,0.777777777778,1,0.111111111111,0
D,I,0,M,S,0,0,0,0,0,un,6,0.666666666667,2,0.222222222222,1
N,C,M,S,0,0,0,0,0,0,quianti,5,0.555555555556,3,0.333333333333,4
V,M,P,0,0,S,M,0,0,0,añejado,4,0.444444444444,4,0.444444444444,1
C,C,0,0,0,0,0,0,0,0,y,3,0.333333333333,5,0.555555555556,1
V,M,P,0,0,S,M,0,0,0,guindado,2,0.222222222222,6,0.666666666667,1
S,P,S,0,0,0,0,0,0,0,en,1,0.111111111111,7,0.777777777778,1
